# Channel	Signal	X(mm)	Y(mm)	Z(mm)	Phi(rad)	Theta(rad)
2315	0.676517	233.074	-217.598	910.389	2.28452	0.375791
2316	4.33429	244.715	-217.18	907.025	2.28452	0.375791
2317	0	274.867	-165.974	909.407	2.11403	0.38151
2318	0	286.352	-165.589	905.542	2.11403	0.38151
2319	0	280.943	-155.483	909.495	2.11403	0.38151
2320	4.83881	269.458	-155.869	913.36	2.11403	0.38151
2321	0	263.381	-166.36	913.271	2.11403	0.38151
2322	0	268.79	-176.465	909.318	2.11403	0.38151
2323	0	280.275	-176.08	905.454	2.11403	0.38151
2324	0.997576	281.42	-135.007	912.944	2.0181	0.370338
2325	0	292.876	-134.687	908.987	2.0181	0.370338
2326	0.355458	287.426	-124.48	912.609	2.0181	0.370338
2327	0	275.97	-124.801	916.566	2.0181	0.370338
2328	0	269.964	-135.328	916.9	2.0181	0.370338
2329	0.596252	275.415	-145.534	913.278	2.0181	0.370338
2330	0	286.871	-145.214	909.322	2.0181	0.370338
2331	0.309592	287.774	-103.929	915.309	1.91737	0.362683
2332	0	299.201	-103.677	911.263	1.91737	0.362683
2333	0	293.706	-93.3816	914.552	1.91737	0.362683
2334	0	282.279	-93.6336	918.598	1.91737	0.362683
2335	0	276.348	-104.181	919.355	1.91737	0.362683
2336	0	281.843	-114.476	916.067	1.91737	0.362683
2337	6.94863	293.269	-114.224	912.021	1.91737	0.362683
2338	0	294.034	-72.7745	916.464	1.81342	0.358892
2339	0	305.431	-72.5944	912.33	1.81342	0.358892
2340	0	299.889	-62.2231	915.283	1.81342	0.358892
2341	9.89549	288.492	-62.4032	919.417	1.81342	0.358892
2342	0	282.638	-72.9547	920.597	1.81342	0.358892
2343	2.60287	288.18	-83.326	917.644	1.81342	0.358892
2344	0.986109	299.577	-83.1458	913.511	1.81342	0.358892
2345	3.42845	300.043	-41.5557	916.464	1.70842	0.358892
2346	0	311.409	-41.4507	912.245	1.70842	0.358892
2347	2.08688	305.817	-31.0158	914.86	1.70842	0.358892
2348	0	294.45	-31.1207	919.079	1.70842	0.358892
2349	0	288.676	-41.6606	920.682	1.70842	0.358892
2350	0.986109	294.268	-52.0956	918.067	1.70842	0.358892
2351	1.10077	305.635	-51.9906	913.849	1.70842	0.358892
2352	0	305.793	-10.3032	915.309	1.60448	0.362683
2353	0	317.129	-10.2767	911.01	1.60448	0.362683
2354	0	311.484	0.209267	913.285	1.60448	0.362683
2355	0.12613	300.147	0.182722	917.584	1.60448	0.362683
2356	0	294.456	-10.3298	919.608	1.60448	0.362683
2357	5.69879	300.101	-20.8157	917.333	1.60448	0.362683
2358	0	311.438	-20.7892	913.034	1.60448	0.362683
2359	0	311.427	20.9138	912.944	1.50374	0.370338
2360	3.73804	322.733	20.8589	908.565	1.50374	0.370338
2361	0.149063	317.033	31.3831	910.5	1.50374	0.370338
2362	0	305.727	31.4381	914.878	1.50374	0.370338
2363	0.859979	300.121	20.9688	917.322	1.50374	0.370338
2364	0	305.822	10.4445	915.388	1.50374	0.370338
2365	0	317.128	10.3895	911.009	1.50374	0.370338
2366	0	316.835	52.1012	909.407	1.40781	0.38151
2367	0	328.111	51.9617	904.952	1.40781	0.38151
2368	1.77729	322.352	62.5116	906.545	1.40781	0.38151
2369	8.94378	311.077	62.6511	910.999	1.40781	0.38151
2370	0.401323	305.56	52.2408	913.861	1.40781	0.38151
2371	0	311.318	41.6909	912.268	1.40781	0.38151
2372	0	322.594	41.5513	907.814	1.40781	0.38151
2373	3.23352	281.171	155.054	909.407	1.06683	0.38151
2374	0	292.627	154.686	905.454	1.06683	0.38151
2375	0	286.58	165.194	905.542	1.06683	0.38151
2376	0	275.124	165.563	909.495	1.06683	0.38151
2377	0	269.715	155.423	913.36	1.06683	0.38151
2378	0	275.762	144.915	913.271	1.06683	0.38151
2379	3.9559	287.218	144.546	909.318	1.06683	0.38151
2380	3.38258	257.63	176.213	912.944	0.970904	0.370338
2381	0.149063	269.194	175.83	909.322	0.970904	0.370338
2382	0	263.08	186.295	908.987	0.970904	0.370338
2383	2.09835	251.516	186.678	912.609	0.970904	0.370338
2384	0.355458	246.066	176.596	916.566	0.970904	0.370338
2385	0.217861	252.179	166.132	916.9	0.970904	0.370338
2386	5.85932	263.744	165.749	913.278	0.970904	0.370338
2387	0	233.892	197.255	915.309	0.870169	0.362683
2388	3.62338	245.556	196.867	912.021	0.870169	0.362683
2389	1.81169	239.387	207.277	911.263	0.870169	0.362683
2390	0	227.724	207.666	914.552	0.870169	0.362683
2391	0.756781	222.229	197.644	918.598	0.870169	0.362683
2392	5.33187	228.397	187.234	919.355	0.870169	0.362683
2393	4.07057	240.06	186.845	916.067	0.870169	0.362683
2394	0	210.042	218.254	916.464	0.766226	0.358892
2395	0	221.795	217.868	913.511	0.766226	0.358892
2396	0	215.584	228.214	912.33	0.766226	0.358892
2397	0	203.831	228.6	915.283	0.766226	0.358892
2398	0	198.289	218.64	919.417	0.766226	0.358892
2399	8.23286	204.5	208.294	920.597	0.766226	0.358892
2400	2.13275	216.253	207.908	917.644	0.766226	0.358892
2401	2.44234	186.01	239.067	916.464	0.661222	0.358892
2402	0	197.843	238.692	913.849	0.661222	0.358892
2403	6.18038	191.602	248.963	912.245	0.661222	0.358892
2404	6.22625	179.769	249.337	914.86	0.661222	0.358892
2405	0.882912	174.176	239.441	919.079	0.661222	0.358892
2406	5.74466	180.417	229.171	920.682	0.661222	0.358892
2407	0	192.25	228.796	918.067	0.661222	0.358892
2408	2.6258	161.819	259.673	915.309	0.55728	0.362683
2409	0.66505	173.723	259.318	913.034	0.55728	0.362683
2410	6.31798	167.464	269.504	911.01	0.55728	0.362683
2411	3.13032	155.561	269.858	913.285	0.55728	0.362683
2412	0	149.915	260.027	917.584	0.55728	0.362683
2413	3.55458	156.174	249.842	919.608	0.55728	0.362683
2414	0.986109	168.078	249.487	917.333	0.55728	0.362683
2415	18.9654	137.602	280.161	912.944	0.456545	0.370338
2416	4.29989	149.566	279.836	911.009	0.456545	0.370338
2417	3.14179	143.302	289.925	908.565	0.456545	0.370338
2418	2.93539	131.338	290.25	910.5	0.456545	0.370338
2419	0	125.637	280.486	914.878	0.456545	0.370338
2420	2.06395	131.901	270.397	917.322	0.456545	0.370338
2421	0	143.866	270.072	915.388	0.456545	0.370338
2422	2.5226	113.297	300.438	909.407	0.360615	0.38151
2423	8.37046	125.312	300.15	907.814	0.360615	0.38151
2424	0	119.055	310.133	904.952	0.360615	0.38151
2425	0	107.039	310.421	906.545	0.360615	0.38151
2426	9.52857	101.281	300.726	910.999	0.360615	0.38151
2427	9.20751	107.538	290.743	913.861	0.360615	0.38151
2428	2.06395	119.554	290.455	912.268	0.360615	0.38151
2429	9.73496	6.30467	321.029	909.407	0.0196364	0.38151
2430	5.71026	18.4287	321.011	909.318	0.0196364	0.38151
2431	3.26792	12.3519	330.765	905.454	0.0196364	0.38151
2432	8.1526	0.227839	330.783	905.542	0.0196364	0.38151
2433	3.41698	-5.81935	321.046	909.495	0.0196364	0.38151
2434	6.05425	0.257479	311.292	913.36	0.0196364	0.38151
2435	3.17619	12.3815	311.275	913.271	0.0196364	0.38151
2436	0	-23.7903	311.221	912.944	-0.0762935	0.370338
2437	0	-11.6707	311.283	913.278	-0.0762935	0.370338
2438	0	-17.6764	321.044	909.322	-0.0762935	0.370338
2439	17.1078	-29.796	320.982	908.987	-0.0762935	0.370338
2440	0	-35.9099	311.158	912.609	-0.0762935	0.370338
2441	2.28181	-29.9042	301.397	916.566	-0.0762935	0.370338
2442	0	-17.7846	301.46	916.9	-0.0762935	0.370338
2443	1.2269	-53.8822	301.184	915.309	-0.177028	0.362683
2444	0	-41.7823	301.321	916.067	-0.177028	0.362683
2445	0	-47.7139	311.091	912.021	-0.177028	0.362683
2446	1.14664	-59.8137	310.954	911.263	-0.177028	0.362683
2447	0	-65.9821	301.048	914.552	-0.177028	0.362683
2448	3.81831	-60.0506	291.278	918.598	-0.177028	0.362683
2449	4.03617	-47.9507	291.414	919.355	-0.177028	0.362683
2450	4.24256	-83.9927	291.029	916.464	-0.280971	0.358892
2451	8.56539	-71.9277	291.234	917.644	-0.280971	0.358892
2452	2.32768	-77.7819	301.014	913.511	-0.280971	0.358892
2453	1.42183	-89.8469	300.808	912.33	-0.280971	0.358892
2454	0	-96.0576	290.823	915.283	-0.280971	0.358892
2455	3.61191	-90.2034	281.043	919.417	-0.280971	0.358892
2456	2.87806	-78.1384	281.249	920.597	-0.280971	0.358892
2457	8.87498	-114.033	280.622	916.464	-0.385975	0.358892
2458	0	-102.018	280.892	918.067	-0.385975	0.358892
2459	4.0591	-107.792	290.683	913.849	-0.385975	0.358892
2460	4.33429	-119.807	290.413	912.245	-0.385975	0.358892
2461	1.49063	-126.048	280.353	914.86	-0.385975	0.358892
2462	0	-120.274	270.562	919.079	-0.385975	0.358892
2463	3.29085	-108.259	270.831	920.682	-0.385975	0.358892
2464	0	-143.973	269.976	915.309	-0.489918	0.362683
2465	0	-132.024	270.303	917.333	-0.489918	0.362683
2466	0	-137.715	280.108	913.034	-0.489918	0.362683
2467	6.58171	-149.665	279.78	911.01	-0.489918	0.362683
2468	0.66505	-155.923	269.648	913.285	-0.489918	0.362683
2469	3.48578	-150.232	259.844	917.584	-0.489918	0.362683
2470	7.9462	-138.282	260.171	919.608	-0.489918	0.362683
2471	0	-173.826	259.247	912.944	-0.590653	0.370338
2472	0	-161.956	259.627	915.388	-0.590653	0.370338
2473	0	-167.562	269.446	911.009	-0.590653	0.370338
2474	0	-179.431	269.066	908.565	-0.590653	0.370338
2475	0.355458	-185.695	258.867	910.5	-0.590653	0.370338
2476	0	-180.09	249.048	914.878	-0.590653	0.370338
2477	2.85513	-168.22	249.428	917.322	-0.590653	0.370338
2478	0.171996	-203.539	248.337	909.407	-0.686583	0.38151
2479	0	-191.765	248.764	912.268	-0.686583	0.38151
2480	0	-197.281	258.599	907.814	-0.686583	0.38151
2481	0	-209.056	258.171	904.952	-0.686583	0.38151
2482	0	-215.313	247.909	906.545	-0.686583	0.38151
2483	6.03132	-209.796	238.075	910.999	-0.686583	0.38151
2484	0	-198.022	238.502	913.861	-0.686583	0.38151
2485	7.44168	-274.867	165.974	909.407	-1.02756	0.38151
2486	0	-263.381	166.36	913.271	-1.02756	0.38151
2487	0	-268.79	176.465	909.318	-1.02756	0.38151
2488	0	-280.275	176.08	905.454	-1.02756	0.38151
2489	3.89857	-286.352	165.589	905.542	-1.02756	0.38151
2490	0	-280.943	155.483	909.495	-1.02756	0.38151
2491	0	-269.458	155.869	913.36	-1.02756	0.38151
2492	0	-281.42	135.007	912.944	-1.12349	0.370338
2493	1.12371	-269.964	135.328	916.9	-1.12349	0.370338
2494	0	-275.415	145.534	913.278	-1.12349	0.370338
2495	1.60529	-286.871	145.214	909.322	-1.12349	0.370338
2496	0	-292.876	134.687	908.987	-1.12349	0.370338
2497	5.05668	-287.426	124.48	912.609	-1.12349	0.370338
2498	8.03794	-275.97	124.801	916.566	-1.12349	0.370338
2499	0	-287.774	103.929	915.309	-1.22423	0.362683
2500	13.3125	-276.348	104.181	919.355	-1.22423	0.362683
2501	0	-281.843	114.476	916.067	-1.22423	0.362683
2502	0	-293.269	114.224	912.021	-1.22423	0.362683
2503	0.607718	-299.201	103.677	911.263	-1.22423	0.362683
2504	0	-293.706	93.3816	914.552	-1.22423	0.362683
2505	0	-282.279	93.6336	918.598	-1.22423	0.362683
2506	0	-294.034	72.7745	916.464	-1.32817	0.358892
2507	0	-282.638	72.9547	920.597	-1.32817	0.358892
2508	2.94686	-288.18	83.326	917.644	-1.32817	0.358892
2509	0	-299.577	83.1458	913.511	-1.32817	0.358892
2510	0	-305.431	72.5944	912.33	-1.32817	0.358892
2511	0	-299.889	62.2231	915.283	-1.32817	0.358892
2512	0	-288.492	62.4032	919.417	-1.32817	0.358892
2513	0	-300.043	41.5557	916.464	-1.43317	0.358892
2514	1.59383	-288.676	41.6606	920.682	-1.43317	0.358892
2515	0.481588	-294.268	52.0956	918.067	-1.43317	0.358892
2516	0	-305.635	51.9906	913.849	-1.43317	0.358892
2517	0	-311.409	41.4507	912.245	-1.43317	0.358892
2518	0	-305.817	31.0158	914.86	-1.43317	0.358892
2519	0	-294.45	31.1207	919.079	-1.43317	0.358892
2520	1.14664	-305.793	10.3032	915.309	-1.53712	0.362683
2521	0.263727	-294.456	10.3298	919.608	-1.53712	0.362683
2522	0	-300.101	20.8157	917.333	-1.53712	0.362683
2523	0	-311.438	20.7892	913.034	-1.53712	0.362683
2524	0	-317.129	10.2767	911.01	-1.53712	0.362683
2525	0	-311.484	-0.209267	913.285	-1.53712	0.362683
2526	0	-300.147	-0.182722	917.584	-1.53712	0.362683
2527	0	-311.427	-20.9138	912.944	4.64533	0.370338
2528	0	-300.121	-20.9688	917.322	4.64533	0.370338
2529	0	-305.822	-10.4445	915.388	4.64533	0.370338
2530	0.470122	-317.128	-10.3895	911.009	4.64533	0.370338
2531	0	-322.733	-20.8589	908.565	4.64533	0.370338
2532	0	-317.033	-31.3831	910.5	4.64533	0.370338
2533	0.12613	-305.727	-31.4381	914.878	4.64533	0.370338
2534	0	-316.835	-52.1012	909.407	4.54941	0.38151
2535	0	-305.56	-52.2408	913.861	4.54941	0.38151
2536	0	-311.318	-41.6909	912.268	4.54941	0.38151
2537	0	-322.594	-41.5513	907.814	4.54941	0.38151
2538	1.31863	-328.111	-51.9617	904.952	4.54941	0.38151
2539	0.366924	-322.352	-62.5116	906.545	4.54941	0.38151
2540	0	-311.077	-62.6511	910.999	4.54941	0.38151
2541	0	-281.171	-155.054	909.407	4.20843	0.38151
2542	0	-269.715	-155.423	913.36	4.20843	0.38151
2543	0.458655	-275.762	-144.915	913.271	4.20843	0.38151
2544	0	-287.218	-144.546	909.318	4.20843	0.38151
2545	0.894378	-292.627	-154.686	905.454	4.20843	0.38151
2546	1.80022	-286.58	-165.194	905.542	4.20843	0.38151
2547	0	-275.124	-165.563	909.495	4.20843	0.38151
2548	0	-257.63	-176.213	912.944	4.1125	0.370338
2549	0	-246.066	-176.596	916.566	4.1125	0.370338
2550	0.149063	-252.179	-166.132	916.9	4.1125	0.370338
2551	0.756781	-263.744	-165.749	913.278	4.1125	0.370338
2552	0	-269.194	-175.83	909.322	4.1125	0.370338
2553	0	-263.08	-186.295	908.987	4.1125	0.370338
2554	7.84301	-251.516	-186.678	912.609	4.1125	0.370338
2555	0	-233.892	-197.255	915.309	4.01176	0.362683
2556	0	-222.229	-197.644	918.598	4.01176	0.362683
2557	0	-228.397	-187.234	919.355	4.01176	0.362683
2558	0	-240.06	-186.845	916.067	4.01176	0.362683
2559	0	-245.556	-196.867	912.021	4.01176	0.362683
2560	0	-239.387	-207.277	911.263	4.01176	0.362683
2561	0	-227.724	-207.666	914.552	4.01176	0.362683
2562	2.24741	-210.042	-218.254	916.464	3.90782	0.358892
2563	0	-198.289	-218.64	919.417	3.90782	0.358892
2564	0	-204.5	-208.294	920.597	3.90782	0.358892
2565	0	-216.253	-207.908	917.644	3.90782	0.358892
2566	0	-221.795	-217.868	913.511	3.90782	0.358892
2567	0	-215.584	-228.214	912.33	3.90782	0.358892
2568	0.12613	-203.831	-228.6	915.283	3.90782	0.358892
2569	0	-186.01	-239.067	916.464	3.80282	0.358892
2570	0	-174.176	-239.441	919.079	3.80282	0.358892
2571	0	-180.417	-229.171	920.682	3.80282	0.358892
2572	0	-192.25	-228.796	918.067	3.80282	0.358892
2573	0	-197.843	-238.692	913.849	3.80282	0.358892
2574	0	-191.602	-248.963	912.245	3.80282	0.358892
2575	5.09107	-179.769	-249.337	914.86	3.80282	0.358892
2576	0	-161.819	-259.673	915.309	3.69887	0.362683
2577	1.27277	-149.915	-260.027	917.584	3.69887	0.362683
2578	6.60464	-156.174	-249.842	919.608	3.69887	0.362683
2579	0	-168.078	-249.487	917.333	3.69887	0.362683
2580	0	-173.723	-259.318	913.034	3.69887	0.362683
2581	1.59383	-167.464	-269.504	911.01	3.69887	0.362683
2582	2.56847	-155.561	-269.858	913.285	3.69887	0.362683
2583	7.53342	-137.602	-280.161	912.944	3.59814	0.370338
2584	0	-125.637	-280.486	914.878	3.59814	0.370338
2585	2.85513	-131.901	-270.397	917.322	3.59814	0.370338
2586	0	-143.866	-270.072	915.388	3.59814	0.370338
2587	0	-149.566	-279.836	911.009	3.59814	0.370338
2588	1.35303	-143.302	-289.925	908.565	3.59814	0.370338
2589	0	-131.338	-290.25	910.5	3.59814	0.370338
2590	0.561853	-113.297	-300.438	909.407	3.50221	0.38151
2591	1.20397	-101.281	-300.726	910.999	3.50221	0.38151
2592	4.13937	-107.538	-290.743	913.861	3.50221	0.38151
2593	0	-119.554	-290.455	912.268	3.50221	0.38151
2594	3.49725	-125.312	-300.15	907.814	3.50221	0.38151
2595	0	-119.055	-310.133	904.952	3.50221	0.38151
2596	0	-107.039	-310.421	906.545	3.50221	0.38151
2597	0	-6.30467	-321.029	909.407	3.16123	0.38151
2598	1.66263	5.81935	-321.046	909.495	3.16123	0.38151
2599	13.0487	-0.257479	-311.292	913.36	3.16123	0.38151
2600	6.38678	-12.3815	-311.275	913.271	3.16123	0.38151
2601	0	-18.4287	-321.011	909.318	3.16123	0.38151
2602	0	-12.3519	-330.765	905.454	3.16123	0.38151
2603	0.894378	-0.227839	-330.783	905.542	3.16123	0.38151
2604	0	23.7903	-311.221	912.944	3.0653	0.370338
2605	4.86175	35.9099	-311.158	912.609	3.0653	0.370338
2606	0	29.9042	-301.397	916.566	3.0653	0.370338
2607	0	17.7846	-301.46	916.9	3.0653	0.370338
2608	0	11.6707	-311.283	913.278	3.0653	0.370338
2609	0	17.6764	-321.044	909.322	3.0653	0.370338
2610	0	29.796	-320.982	908.987	3.0653	0.370338
2611	0	53.8822	-301.184	915.309	2.96456	0.362683
2612	2.08688	65.9821	-301.048	914.552	2.96456	0.362683
2613	0.389857	60.0506	-291.278	918.598	2.96456	0.362683
2614	0	47.9507	-291.414	919.355	2.96456	0.362683
2615	10.2853	41.7823	-301.321	916.067	2.96456	0.362683
2616	0.424256	47.7139	-311.091	912.021	2.96456	0.362683
2617	0	59.8137	-310.954	911.263	2.96456	0.362683
2618	0	83.9927	-291.029	916.464	2.86062	0.358892
2619	0	96.0576	-290.823	915.283	2.86062	0.358892
2620	3.65778	90.2034	-281.043	919.417	2.86062	0.358892
2621	0	78.1384	-281.249	920.597	2.86062	0.358892
2622	0	71.9277	-291.234	917.644	2.86062	0.358892
2623	0	77.7819	-301.014	913.511	2.86062	0.358892
2624	0	89.8469	-300.808	912.33	2.86062	0.358892
2625	0	114.033	-280.622	916.464	2.75562	0.358892
2626	3.49725	126.048	-280.353	914.86	2.75562	0.358892
2627	1.11224	120.274	-270.562	919.079	2.75562	0.358892
2628	0	108.259	-270.831	920.682	2.75562	0.358892
2629	0	102.018	-280.892	918.067	2.75562	0.358892
2630	0	107.792	-290.683	913.849	2.75562	0.358892
2631	1.1581	119.807	-290.413	912.245	2.75562	0.358892
2632	0	143.973	-269.976	915.309	2.65167	0.362683
2633	4.18523	155.923	-269.648	913.285	2.65167	0.362683
2634	0	150.232	-259.844	917.584	2.65167	0.362683
2635	0	138.282	-260.171	919.608	2.65167	0.362683
2636	0	132.024	-270.303	917.333	2.65167	0.362683
2637	9.94136	137.715	-280.108	913.034	2.65167	0.362683
2638	0	149.665	-279.78	911.01	2.65167	0.362683
2639	0	173.826	-259.247	912.944	2.55094	0.370338
2640	0	185.695	-258.867	910.5	2.55094	0.370338
2641	0.573319	180.09	-249.048	914.878	2.55094	0.370338
2642	0	168.22	-249.428	917.322	2.55094	0.370338
2643	0	161.956	-259.627	915.388	2.55094	0.370338
2644	0	167.562	-269.446	911.009	2.55094	0.370338
2645	1.96075	179.431	-269.066	908.565	2.55094	0.370338
2646	0	203.539	-248.337	909.407	2.45501	0.38151
2647	0	215.313	-247.909	906.545	2.45501	0.38151
2648	0.12613	209.796	-238.075	910.999	2.45501	0.38151
2649	4.68975	198.022	-238.502	913.861	2.45501	0.38151
2650	0.584786	191.765	-248.764	912.268	2.45501	0.38151
2651	0	197.281	-258.599	907.814	2.45501	0.38151
2652	0	209.056	-258.171	904.952	2.45501	0.38151
